timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-18T17:42:54.224+02:00,47.2967,8,move:named:Left,1,0,88.68,27.42,73.82,-98.87,-45.61,0.35,151.7,-63.8,289.1,-88.33,2.04,-46.89
2026-02-18T17:42:55.789+02:00,48.8625,8,move:named:Left,1,0,88.68,27.42,73.82,-99.14,-45.61,0.35,151.7,-63.4,288.7,-88.52,1.85,-46.9
2026-02-18T17:42:57.328+02:00,50.4011,8,move:named:Left,1,0,88.68,27.42,73.82,-99.22,-45.61,0.35,151.7,-63.3,288.5,-88.58,1.79,-46.9
2026-02-18T17:42:58.894+02:00,51.9671,8,move:named:Left,1,0,88.68,27.42,73.82,-99.4,-45.61,0.35,151.7,-63.1,288.3,-88.7,1.67,-46.91
2026-02-18T17:43:00.445+02:00,53.5185,8,move:named:Left,1,0,88.68,27.42,73.82,-99.4,-45.61,0.35,151.7,-63.1,288.3,-88.7,1.67,-46.91
2026-02-18T17:43:01.998+02:00,55.0712,8,move:named:Left,1,0,88.68,27.42,73.82,-99.49,-45.61,0.35,151.7,-62.9,288.1,-88.77,1.6,-46.91
2026-02-18T17:43:03.535+02:00,56.6081,8,move:named:Left,1,0,88.68,27.42,73.82,-99.49,-45.61,0.35,151.7,-62.9,288.1,-88.77,1.6,-46.91
2026-02-18T17:43:05.087+02:00,58.1604,8,move:named:Left,1,0,88.68,27.42,73.82,-99.49,-45.61,0.35,151.7,-62.9,288.1,-88.77,1.6,-46.91
2026-02-18T17:43:06.639+02:00,59.7125,9,move:home,1,0,88.68,27.42,73.82,-99.49,-45.52,0.35,151.6,-62.8,288.2,-88.76,1.6,-46.82
2026-02-18T17:43:09.694+02:00,62.7668,9,move:home,1,0,33.83,-47.9,131.92,-84.81,-34.98,0.26,150.4,-62.1,288.8,-90.64,-0.18,-91.14
2026-02-18T17:43:11.245+02:00,64.3186,10,move:named:Right,1,0,33.83,-47.9,131.92,-84.55,-34.62,0.26,150.1,-61.5,289.3,-90.43,-0.03,-90.79
2026-02-18T17:43:14.310+02:00,67.3831,10,move:named:Right,1,0,91.23,-75.14,131.04,-53.52,-135.52,-0.08,152.7,-62.1,284.6,-91.69,1.57,-134.31
2026-02-18T17:43:15.876+02:00,68.9492,10,move:named:Right,1,0,91.23,-75.14,131.04,-53.87,-136.05,-0.08,151.9,-62.5,285.1,-91.45,1.31,-134.83
2026-02-18T17:43:17.428+02:00,70.5014,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.05,-136.4,-0.08,151.3,-62.8,285.4,-91.33,1.18,-135.18
2026-02-18T17:43:18.980+02:00,72.0531,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.22,-136.66,-0.08,150.9,-63.0,285.7,-91.21,1.05,-135.44
2026-02-18T17:43:20.518+02:00,73.5915,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.22,-136.75,-0.08,150.8,-63.0,285.8,-91.15,0.99,-135.53
2026-02-18T17:43:22.084+02:00,75.1572,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.4,-136.84,-0.08,150.6,-63.1,285.9,-91.09,0.93,-135.62
2026-02-18T17:43:23.636+02:00,76.7091,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.4,-136.93,-0.08,150.5,-63.2,285.9,-91.09,0.93,-135.71
2026-02-18T17:43:25.189+02:00,78.2617,11,move:home,1,0,91.23,-75.14,131.04,-54.4,-136.93,-0.08,150.5,-63.2,285.9,-91.09,0.93,-135.71
2026-02-18T17:43:28.254+02:00,81.3267,11,move:home,1,0,33.92,-48.42,131.83,-85.16,-36.29,-0.08,152.1,-63.6,287.4,-91.41,-1.12,-92.35
2026-02-18T17:43:29.805+02:00,82.8786,11,move:home,1,0,33.92,-48.42,131.83,-84.81,-35.5,-0.08,151.8,-62.1,288.0,-91.14,-0.9,-91.57
2026-02-18T17:43:31.358+02:00,84.4307,11,move:home,1,0,33.92,-48.42,131.83,-84.55,-35.06,-0.08,151.5,-61.4,288.4,-90.93,-0.74,-91.13
2026-02-18T17:43:32.909+02:00,85.9826,11,move:home,1,0,33.92,-48.42,131.83,-84.37,-34.71,-0.08,151.4,-60.7,288.7,-90.79,-0.63,-90.78
2026-02-18T17:43:35.983+02:00,89.0566,12,move:named:UP,1,0,33.92,-48.42,131.83,-84.28,-34.45,-0.08,147.6,-61.4,291.0,-42.88,0.99,-89.4
2026-02-18T17:43:37.521+02:00,90.5944,12,move:named:UP,1,0,88.85,-72.59,141.85,21.18,-43.5,-87.62,148.6,-63.1,288.7,-43.47,2.01,-89.48
2026-02-18T17:43:39.072+02:00,92.1456,12,move:named:UP,1,0,88.85,-72.59,141.85,20.74,-43.94,-87.71,149.3,-62.4,288.6,-43.92,1.58,-89.49
2026-02-18T17:43:40.624+02:00,93.6976,12,move:named:UP,1,0,88.85,-72.59,141.85,20.3,-44.2,-87.71,149.7,-61.7,288.8,-44.19,1.15,-89.5
2026-02-18T17:43:42.177+02:00,95.2497,12,move:named:UP,1,0,88.85,-72.59,141.85,20.03,-44.38,-87.71,150.0,-61.3,288.9,-44.38,0.89,-89.5
2026-02-18T17:43:43.729+02:00,96.8023,12,move:named:UP,1,0,88.85,-72.59,141.85,19.86,-44.47,-87.71,150.2,-61.1,289.0,-44.47,0.72,-89.51
