timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-19T10:02:35.248+02:00,58.4206,21,move:named:Right:edited,1,0,34.45,-73.56,130.34,-56.86,-43.85,0.43,180.9,-58.2,289.9,-90.06,0.37,-99.4
2026-02-19T10:02:38.324+02:00,61.4971,22,move:named:Right:edited,1,0,52.73,-66.7,131.83,-65.47,-67.67,0.35,180.7,-59.0,290.0,-90.13,0.02,-104.94
2026-02-19T10:02:41.401+02:00,64.5732,23,move:named:Right:edited,1,0,64.95,-64.86,132.01,-67.41,-84.81,0.26,180.5,-58.8,290.3,-90.02,0.0,-109.86
2026-02-19T10:02:44.474+02:00,67.6471,24,move:named:Right:edited,1,0,66.18,-70.22,131.74,-60.73,-90.87,0.26,179.5,-61.1,289.3,-90.01,1.05,-114.69
2026-02-19T10:02:47.548+02:00,70.721,25,move:named:Right:edited,1,0,65.12,-77.25,129.46,-51.32,-94.65,0.26,179.7,-60.7,289.2,-90.07,1.13,-119.53
2026-02-19T10:02:50.623+02:00,73.796,26,move:named:Right:edited,1,0,63.28,-83.49,125.94,-42.27,-98.7,0.26,179.0,-61.4,289.5,-90.02,0.43,-125.42
2026-02-19T10:02:53.698+02:00,76.8703,27,move:named:Right:edited,1,0,61.34,-88.68,121.55,-32.78,-100.81,0.26,180.4,-59.1,289.4,-90.01,0.34,-129.46
2026-02-19T10:02:56.771+02:00,79.944,28,move:named:Right:edited,1,0,58.88,-92.46,116.19,-23.37,-103.79,0.26,180.0,-60.4,289.2,-90.08,0.6,-134.91
2026-02-19T10:02:59.845+02:00,83.0178,29,move:home,1,0,33.83,-48.51,131.92,-84.55,-35.33,0.26,151.5,-62.1,288.3,-90.93,-0.39,-91.49
2026-02-19T10:03:02.919+02:00,86.0918,30,move:named:UP:edited,1,0,3.95,-102.39,128.58,-16.69,-4.48,-0.35,181.2,-60.8,288.3,-80.53,0.39,-90.52
2026-02-19T10:03:05.996+02:00,89.1688,31,move:named:UP:edited,1,0,3.6,-110.21,128.05,-3.07,-3.69,-0.61,180.4,-60.2,288.9,-75.26,0.34,-90.12
2026-02-19T10:03:09.072+02:00,92.2449,32,move:named:UP:edited,1,0,3.42,-116.98,125.59,11.16,-3.33,-0.79,180.5,-60.0,289.0,-70.25,0.38,-89.98
2026-02-19T10:03:12.158+02:00,95.3308,33,move:named:UP:edited,1,0,3.42,-122.25,121.46,26.01,-2.98,-0.96,180.0,-59.2,289.6,-64.81,0.39,-89.68
2026-02-19T10:03:15.245+02:00,98.4179,34,move:named:UP:edited,1,0,2.98,-125.68,116.1,39.81,-2.63,-1.05,179.6,-59.8,289.5,-59.8,0.41,-89.82
2026-02-19T10:03:18.321+02:00,101.4934,35,move:named:UP:edited,1,0,2.9,-127.35,109.42,53.08,-1.93,-1.14,179.9,-58.6,289.2,-54.86,0.17,-89.33
2026-02-19T10:03:21.407+02:00,104.5797,36,move:named:UP:edited,1,0,2.54,-127.35,101.68,65.83,-1.93,-1.23,179.6,-59.7,289.0,-49.86,0.3,-89.72
2026-02-19T10:03:24.493+02:00,107.6658,37,move:named:UP:edited,1,0,2.46,-126.21,92.72,77.69,-1.14,-1.23,182.3,-58.1,287.4,-45.8,-0.08,-89.21
2026-02-19T10:03:27.608+02:00,110.7805,38,move:home:edited,1,0,3.51,-86.22,123.66,-38.93,-2.19,-0.7,183.0,-57.0,286.4,-91.49,-0.76,-88.66
