timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-18T18:01:25.057+02:00,65.9359,8,move:named:Down#4/5,1,0,4.3,30.49,-68.2,-0.35,-4.83,2.81,152.6,-62.6,284.2,-127.9,-0.75,-91.23
2026-02-18T18:01:28.099+02:00,68.9778,8,move:named:Down#5/5,1,0,3.95,16.69,-41.04,-21.88,-3.07,2.37,153.2,-59.7,285.7,-136.14,-0.57,-89.88
2026-02-18T18:01:32.662+02:00,73.5405,9,move:home#1/4,1,0,4.65,33.39,-73.74,4.92,-2.81,2.28,152.2,-57.3,285.0,-125.37,0.23,-88.95
2026-02-18T18:01:35.702+02:00,76.5812,9,move:home#2/4,1,0,6.24,44.2,-97.29,29.44,-4.74,2.28,151.7,-57.6,286.5,-113.55,0.19,-89.02
2026-02-18T18:01:38.745+02:00,79.6241,9,move:home#3/4,1,0,8.34,50.0,-116.8,55.01,-7.73,1.93,150.9,-59.0,288.0,-101.66,0.31,-89.61
2026-02-18T18:01:41.787+02:00,82.6663,9,move:home#4/4,1,0,10.01,48.51,-132.36,84.55,-9.93,0.26,148.2,-60.1,291.2,-89.3,0.38,-89.9
2026-02-18T18:01:46.346+02:00,87.2248,10,move:named:Right#1/4,1,0,10.01,48.51,-132.36,84.37,-10.01,0.26,148.4,-60.3,290.8,-89.48,0.35,-89.99
2026-02-18T18:01:49.393+02:00,90.2723,10,move:named:Right#2/4,1,0,10.01,48.51,-132.36,84.28,-10.01,0.26,148.6,-60.3,290.6,-89.56,0.34,-89.99
2026-02-18T18:01:52.441+02:00,93.3201,10,move:named:Right#3/4,1,0,10.01,48.51,-132.36,84.28,-10.01,0.26,148.6,-60.3,290.6,-89.56,0.34,-89.99
2026-02-18T18:01:55.487+02:00,96.3664,10,move:named:Right#4/4,1,0,91.23,38.23,-131.04,94.13,-137.1,-0.08,150.2,-62.8,286.2,-90.9,0.74,-135.88
2026-02-18T18:02:00.046+02:00,100.925,11,move:home#1/4,1,0,91.23,38.23,-131.04,93.42,-137.46,-0.26,149.6,-62.5,287.2,-90.45,0.15,-136.23
2026-02-18T18:02:03.084+02:00,103.963,11,move:home#2/4,1,0,91.23,38.23,-131.04,93.25,-137.46,-0.26,149.6,-62.3,287.5,-90.32,0.03,-136.22
2026-02-18T18:02:06.122+02:00,107.001,11,move:home#3/4,1,0,91.23,38.23,-131.04,93.16,-137.46,-0.26,149.6,-62.2,287.7,-90.25,-0.02,-136.22
2026-02-18T18:02:09.167+02:00,110.0455,11,move:home#4/4,1,0,34.1,66.09,-131.92,64.77,-36.03,-0.52,151.1,-63.4,288.4,-90.85,-1.14,-91.92
2026-02-18T18:02:13.730+02:00,114.6092,12,move:named:UP#1/4,1,0,40.16,60.02,-146.25,100.54,-39.28,-9.58,150.0,-60.3,289.4,-78.95,-0.38,-90.08
2026-02-18T18:02:16.778+02:00,117.6568,12,move:named:UP#2/4,1,0,53.96,44.12,-152.4,143.7,-48.42,-28.56,150.0,-61.2,289.8,-67.38,-0.5,-90.38
2026-02-18T18:02:19.818+02:00,120.6973,12,move:named:UP#3/4,1,0,70.13,10.01,62.13,154.16,-113.64,112.23,160.5,-80.8,253.9,-71.65,-22.86,-100.38
2026-02-18T18:02:22.863+02:00,123.7423,12,move:named:UP#4/4,1,0,89.03,23.37,85.86,135.79,-90.35,92.37,187.8,-69.6,169.0,-90.0,-22.76,-90.96
