timestamp_local,t_sec,step_index,step_action,vacuum_on,atomic_snapshot,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
2026-02-18T17:39:56.562+02:00,37.057,7,move:home,1,0,10.1,-65.91,131.92,-65.21,-8.26,0.7,148.5,-56.2,292.0,-89.21,0.81,-88.14
2026-02-18T17:39:58.128+02:00,38.6229,7,move:home,1,0,10.1,-65.91,131.92,-65.39,-8.96,0.52,148.7,-57.7,291.6,-89.39,0.62,-88.85
2026-02-18T17:39:59.666+02:00,40.1611,7,move:home,1,0,10.1,-65.91,131.92,-65.47,-9.31,0.43,148.9,-58.5,291.4,-89.47,0.52,-89.2
2026-02-18T17:40:01.218+02:00,41.7138,7,move:home,1,0,10.1,-65.91,131.92,-65.56,-9.58,0.35,149.0,-59.0,291.3,-89.56,0.42,-89.46
2026-02-18T17:40:04.286+02:00,44.7813,8,move:named:Left,1,0,88.68,27.42,73.82,-98.78,-45.87,0.35,152.1,-64.3,289.2,-88.28,2.11,-47.16
2026-02-18T17:40:05.824+02:00,46.3191,8,move:named:Left,1,0,88.68,27.42,73.82,-98.96,-45.87,0.35,152.1,-64.1,288.9,-88.4,1.99,-47.16
2026-02-18T17:40:07.376+02:00,47.8713,8,move:named:Left,1,0,88.68,27.42,73.82,-99.14,-45.87,0.35,152.1,-63.8,288.7,-88.53,1.86,-47.16
2026-02-18T17:40:08.928+02:00,49.4232,8,move:named:Left,1,0,88.68,27.42,73.82,-99.22,-45.87,0.35,152.1,-63.7,288.5,-88.59,1.8,-47.17
2026-02-18T17:40:10.494+02:00,50.989,8,move:named:Left,1,0,88.68,27.42,73.82,-99.4,-45.87,0.35,152.1,-63.5,288.3,-88.71,1.67,-47.17
2026-02-18T17:40:12.046+02:00,52.5413,8,move:named:Left,1,0,88.68,27.42,73.82,-99.58,-45.87,0.35,152.1,-63.3,288.0,-88.83,1.55,-47.17
2026-02-18T17:40:13.584+02:00,54.0794,8,move:named:Left,1,0,88.68,27.42,73.82,-99.58,-45.79,0.35,152.0,-63.1,288.0,-88.83,1.54,-47.09
2026-02-18T17:40:15.135+02:00,55.6308,8,move:named:Left,1,0,88.68,27.42,73.82,-99.58,-45.79,0.35,152.0,-63.1,288.0,-88.83,1.54,-47.09
2026-02-18T17:40:16.688+02:00,57.1832,8,move:named:Left,1,0,88.68,27.42,73.82,-99.58,-45.61,0.35,151.7,-62.8,288.0,-88.83,1.54,-46.91
2026-02-18T17:40:18.240+02:00,58.7353,9,move:home,1,0,88.68,27.42,73.82,-99.58,-45.52,0.35,151.6,-62.7,288.0,-88.82,1.54,-46.82
2026-02-18T17:40:21.280+02:00,61.7754,9,move:home,1,0,33.92,-47.9,132.01,-84.81,-34.54,0.26,150.4,-61.0,288.8,-90.57,-0.13,-90.61
2026-02-18T17:40:22.832+02:00,63.3271,9,move:home,1,0,33.92,-47.9,132.01,-84.55,-34.36,0.26,150.1,-60.8,289.3,-90.36,0.01,-90.44
2026-02-18T17:40:25.911+02:00,66.4064,10,move:named:Right,1,0,33.92,-47.9,132.01,-84.37,-34.36,0.26,154.3,-60.7,284.4,-91.78,1.73,-133.26
2026-02-18T17:40:27.462+02:00,67.9578,10,move:named:Right,1,0,91.23,-75.14,131.04,-53.52,-135.26,-0.08,153.0,-61.8,284.6,-91.68,1.57,-134.14
2026-02-18T17:40:29.015+02:00,69.51,10,move:named:Right,1,0,91.23,-75.14,131.04,-53.87,-135.87,-0.08,152.2,-62.2,285.1,-91.45,1.31,-134.66
2026-02-18T17:40:30.553+02:00,71.0483,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.05,-136.23,-0.08,151.6,-62.6,285.4,-91.33,1.18,-135.01
2026-02-18T17:40:32.119+02:00,72.6139,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.22,-136.66,-0.08,150.9,-63.0,285.7,-91.21,1.05,-135.44
2026-02-18T17:40:33.657+02:00,74.1523,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.22,-136.75,-0.08,150.8,-63.2,285.6,-91.21,1.05,-135.53
2026-02-18T17:40:35.209+02:00,75.7048,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.31,-136.84,-0.08,150.6,-63.2,285.8,-91.15,0.99,-135.62
2026-02-18T17:40:36.762+02:00,77.2569,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.4,-136.93,-0.08,150.5,-63.2,285.9,-91.09,0.93,-135.71
2026-02-18T17:40:38.313+02:00,78.8088,10,move:named:Right,1,0,91.23,-75.14,131.04,-54.4,-136.93,-0.08,150.5,-63.2,285.9,-91.09,0.93,-135.71
2026-02-18T17:40:41.388+02:00,81.8832,11,move:home,1,0,91.23,-75.14,131.04,-54.4,-136.93,-0.08,152.1,-66.3,287.1,-91.46,-1.21,-93.58
2026-02-18T17:40:42.940+02:00,83.4351,11,move:home,1,0,33.83,-48.33,131.92,-85.16,-36.38,-0.08,151.7,-64.3,287.5,-91.27,-1.02,-92.53
2026-02-18T17:40:44.506+02:00,85.0013,11,move:home,1,0,33.83,-48.33,131.92,-84.81,-35.59,-0.08,151.4,-62.8,288.1,-91.0,-0.8,-91.75
2026-02-18T17:40:46.058+02:00,86.5533,11,move:home,1,0,33.83,-48.33,131.92,-84.55,-35.06,-0.08,151.1,-61.8,288.6,-90.79,-0.64,-91.22
2026-02-18T17:40:49.136+02:00,89.6311,12,move:named:UP,1,0,33.83,-48.33,131.92,-84.37,-34.71,-0.08,147.8,-61.3,291.0,-42.97,0.91,-89.4
2026-02-18T17:40:50.674+02:00,91.1694,12,move:named:UP,1,0,88.85,-72.59,141.85,21.09,-43.5,-87.62,148.6,-63.0,288.8,-43.47,1.98,-89.42
2026-02-18T17:40:52.240+02:00,92.735,12,move:named:UP,1,0,88.85,-72.59,141.85,20.74,-43.94,-87.71,149.3,-62.4,288.6,-43.92,1.58,-89.49
2026-02-18T17:40:53.792+02:00,94.2871,12,move:named:UP,1,0,88.85,-72.59,141.85,20.3,-44.73,-87.71,150.7,-61.8,287.8,-44.81,1.17,-89.52
2026-02-18T17:40:55.331+02:00,95.8259,12,move:named:UP,1,0,88.85,-72.59,141.85,20.03,-45.0,-87.71,151.0,-61.4,287.9,-44.99,0.91,-89.52
2026-02-18T17:40:56.882+02:00,97.3773,12,move:named:UP,1,0,88.85,-72.59,141.85,19.86,-45.0,-87.71,151.0,-61.1,288.1,-45.0,0.73,-89.52
